v0,v1
1.041533738,0.751310113
1.034186748,0.812618685
1.024721354,0.874666766
1.001840596,0.93720948
1.094150734,1
1.064893629,1.06279052
1.034395705,1.125333234
1.099884651,1.187381315
1.007896831,1.248689887
1.028376789,1.309016994
1.030506519,1.368124553
1.097406053,1.425779292
1.038250401,1.481753674
1.047890017,1.535826795
1.027272594,1.587785252
1.084263315,1.63742399
1.095969885,1.684547106
1.066277422,1.728968627
1.071213601,1.770513243
1.029473494,1.809016994
1.015947735,1.844327926
1.071469545,1.87630668
1.055012159,1.904827052
1.059338397,1.929776486
1.055397263,1.951056516
1.069047752,1.968583161
1.031232643,1.982287251
1.046572947,1.992114701
1.097229628,1.998026728
1.06367989,2
1.047256569,1.998026728
1.018825371,1.992114701
1.068127171,1.982287251
1.037101689,1.968583161
1.040711309,1.951056516
1.040748042,1.929776486
1.004368108,1.904827052
1.08374047,1.87630668
1.098976503,1.844327926
1.01377831,1.809016994
1.040561655,1.770513243
1.089629636,1.728968627
1.047500436,1.684547106
1.083940357,1.63742399
1.036245993,1.587785252
1.015393031,1.535826795
1.029011536,1.481753674
1.019090176,1.425779292
1.04536238,1.368124553
1.036789923,1.309016994
1.045072008,1.248689887
1.075940797,1.187381315
1.080817616,1.125333234
1.00359619,1.06279052
1.080603343,1
1.003502849,0.93720948
1.030673489,0.874666766
1.09490417,0.812618685
1.008239566,0.751310113
1.07171317,0.690983006
1.034912662,0.631875447
1.03251899,0.574220708
1.004425046,0.518246326
1.028974285,0.464173205
1.085798337,0.412214748
1.096274864,0.36257601
1.015674095,0.315452894
1.03291578,0.271031373
1.034624924,0.229486757
1.008241048,0.190983006
1.063943243,0.155672074
1.059472395,0.12369332
1.088323776,0.095172948
1.007970663,0.070223514
1.064875005,0.048943484
1.041257937,0.031416839
1.065015719,0.017712749
1.086886829,0.007885299
1.089799388,0.001973272
1.031987851,0
1.040452296,0.001973272
1.048083336,0.007885299
1.060888839,0.017712749
1.037030497,0.031416839
1.026539829,0.048943484
1.061646992,0.070223514
1.019546733,0.095172948
1.045179865,0.12369332
1.093859598,0.155672074
1.033822292,0.190983006
1.01706074,0.229486757
1.05525081,0.271031373
1.066784691,0.315452894
1.039494958,0.36257601
1.066884588,0.412214748
1.022326125,0.464173205
1.036530281,0.518246326
1.039502919,0.574220708
1.095489814,0.631875447
1.084263523,0.690983006
1.056824617,0.751310113
1.009472212,0.812618685
1.097422363,0.874666766
1.02871059,0.93720948
1.005282752,1
1.053767819,1.06279052
1.086361434,1.125333234
1.04136583,1.187381315
1.085059145,1.248689887
1.024210606,1.309016994
1.055690826,1.368124553
1.011697689,1.425779292
1.00416552,1.481753674
1.043916557,1.535826795
1.074245384,1.587785252
1.01070471,1.63742399
1.078753258,1.684547106
1.099862142,1.728968627
1.039174797,1.770513243
1.092719573,1.809016994
1.075726811,1.844327926
1.058632963,1.87630668
1.094397457,1.904827052
1.073883471,1.929776486
1.044013096,1.951056516
1.058390324,1.968583161
1.095215774,1.982287251
1.099440303,1.992114701
1.065813891,1.998026728
1.000420935,2
1.050960522,1.998026728
1.069499381,1.992114701
1.030453374,1.982287251
1.083176669,1.968583161
1.062201493,1.951056516
1.096045966,1.929776486
1.034654211,1.904827052
1.06053633,1.87630668
1.066869606,1.844327926
1.019185701,1.809016994
1.031801886,1.770513243
1.044496635,1.728968627
1.053693621,1.684547106
1.076896396,1.63742399
1.097002083,1.587785252
1.01406308,1.535826795
1.042942823,1.481753674
1.016049939,1.425779292
1.044728677,1.368124553
1.036085577,1.309016994
1.007065151,1.248689887
1.089827176,1.187381315
1.055836225,1.125333234
1.068581188,1.06279052
1.086758368,1
1.080491452,0.93720948
1.006102238,0.874666766
1.084468093,0.812618685
1.02903261,0.751310113
1.018297908,0.690983006
1.015272485,0.631875447
1.064742435,0.574220708
1.025875208,0.518246326
1.022289137,0.464173205
1.097165642,0.412214748
1.061464928,0.36257601
1.068535226,0.315452894
1.034757114,0.271031373
1.053492169,0.229486757
1.039850228,0.190983006
1.018108997,0.155672074
1.06883343,0.12369332
1.008397667,0.095172948
1.054459376,0.070223514
1.010629278,0.048943484
1.09568846,0.031416839
1.042502079,0.017712749
1.061088375,0.007885299
1.017678804,0.001973272
1.060126483,0
1.047953489,0.001973272
1.037598572,0.007885299
1.044100928,0.017712749
1.072309786,0.031416839
1.009293602,0.048943484
1.06786528,0.070223514
1.099369758,0.095172948
1.08588325,0.12369332
1.011955311,0.155672074
1.014373513,0.190983006
1.028021641,0.229486757
1.010063434,0.271031373
1.074842313,0.315452894
1.033527548,0.36257601
1.000591197,0.412214748
1.035293868,0.464173205
1.017322002,0.518246326
1.078253031,0.574220708
1.05975158,0.631875447
1.000071182,0.690983006
1.070757676,0.751310113
1.068069807,0.812618685
1.013481491,0.874666766
1.066985149,0.93720948
1.062935223,1
1.01230964,1.06279052
1.093444208,1.125333234
1.095190232,1.187381315
1.045036408,1.248689887
1.006777519,1.309016994
1.050620132,1.368124553
1.008979089,1.425779292
1.055451839,1.481753674
1.05661026,1.535826795
1.062963478,1.587785252
1.064480419,1.63742399
1.045956559,1.684547106
1.018570916,1.728968627
1.016942688,1.770513243
1.045659971,1.809016994
1.042207017,1.844327926
1.005533113,1.87630668
1.01426611,1.904827052
1.065489361,1.929776486
1.005673875,1.951056516
1.083854795,1.968583161
1.003505855,1.982287251
1.009399432,1.992114701
1.090579329,1.998026728
1.098427997,2
1.00106509,1.998026728
1.081472842,1.992114701
1.084125027,1.982287251
1.043846404,1.968583161
1.082496433,1.951056516
1.098602175,1.929776486
1.011842688,1.904827052
1.028191017,1.87630668
1.003919951,1.844327926
1.093041337,1.809016994
1.049624588,1.770513243
1.055220709,1.728968627
1.025156836,1.684547106
1.010066045,1.63742399
1.082574743,1.587785252
1.098752796,1.535826795
1.046014653,1.481753674
1.016611134,1.425779292
1.059249397,1.368124553
1.081705713,1.309016994
1.021787557,1.248689887
1.026122341,1.187381315
1.020968488,1.125333234
1.08247459,1.06279052
1.034841613,1
1.023789504,0.93720948
1.038291135,0.874666766
1.065171795,0.812618685
1.080320943,0.751310113
1.073443317,0.690983006
1.000089738,0.631875447
1.05893332,0.574220708
1.047704349,0.518246326
1.063808142,0.464173205
1.019939534,0.412214748
1.084933472,0.36257601
1.022692278,0.315452894
1.029392929,0.271031373
1.006304683,0.229486757
1.020541088,0.190983006
1.044587447,0.155672074
1.014012172,0.12369332
1.036846718,0.095172948
1.055620371,0.070223514
1.059505108,0.048943484
1.022046076,0.031416839
1.062831772,0.017712749
1.021066065,0.007885299
1.034976581,0.001973272
1.046754317,0
1.076876778,0.001973272
1.072816652,0.007885299
1.064982101,0.017712749
1.025672907,0.031416839
1.060351406,0.048943484
1.024549283,0.070223514
1.072552576,0.095172948
1.088255756,0.12369332
1.017238277,0.155672074
1.052293449,0.190983006
1.068417826,0.229486757
1.086477094,0.271031373
1.063821424,0.315452894
1.076492786,0.36257601
1.00737072,0.412214748
1.078656392,0.464173205
1.058642014,0.518246326
1.053844758,0.574220708
1.089504716,0.631875447
1.028534823,0.690983006
1.061615569,0.751310113
1.028046494,0.812618685
1.014405962,0.874666766
1.001285639,0.93720948
1.018245745,1
1.098883032,1.06279052
1.046175104,1.125333234
1.070787183,1.187381315
1.081266144,1.248689887
1.066273226,1.309016994
1.060452385,1.368124553
1.029091492,1.425779292
1.081271129,1.481753674
1.08598977,1.535826795
1.050359268,1.587785252
1.088210079,1.63742399
1.080204141,1.684547106
1.057561637,1.728968627
1.039735887,1.770513243
1.056315821,1.809016994
1.058991615,1.844327926
1.047777071,1.87630668
1.009982677,1.904827052
1.031361565,1.929776486
1.079680728,1.951056516
1.043822942,1.968583161
1.00031303,1.982287251
1.088714816,1.992114701
1.061461885,1.998026728
1.020244363,2
1.034144458,1.998026728
1.059092402,1.992114701
1.061686308,1.982287251
1.000025275,1.968583161
1.033920008,1.951056516
1.035008649,1.929776486
1.028885185,1.904827052
1.020473412,1.87630668
1.007614188,1.844327926
1.007283904,1.809016994
1.02625401,1.770513243
1.059890317,1.728968627
1.044274007,1.684547106
1.049793387,1.63742399
1.014558817,1.587785252
1.082819002,1.535826795
1.037629555,1.481753674
1.03780094,1.425779292
1.048581815,1.368124553
1.054484651,1.309016994
1.012122916,1.248689887
1.051190328,1.187381315
1.031971843,1.125333234
1.029678868,1.06279052
1.074500774,1
1.004861559,0.93720948
1.059107181,0.874666766
1.047253718,0.812618685
1.003599192,0.751310113
1.00343851,0.690983006
1.091519376,0.631875447
1.028716817,0.574220708
1.065778281,0.518246326
1.023636441,0.464173205
1.013180581,0.412214748
1.096239493,0.36257601
1.066983944,0.315452894
1.023074234,0.271031373
1.097065597,0.229486757
1.058202217,0.190983006
1.09517208,0.155672074
1.077174567,0.12369332
1.014508917,0.095172948
1.082634122,0.070223514
1.038059871,0.048943484
1.041964409,0.031416839
1.074879197,0.017712749
1.039263026,0.007885299
1.033620426,0.001973272
1.033454284,0
1.065190353,0.001973272
1.036857537,0.007885299
1.034501569,0.017712749
1.052035936,0.031416839
1.060417137,0.048943484
1.023970341,0.070223514
1.074910697,0.095172948
1.01604416,0.12369332
1.040977029,0.155672074
1.002125591,0.190983006
1.014593771,0.229486757
1.089753919,0.271031373
1.094423647,0.315452894
1.008440165,0.36257601
1.01197274,0.412214748
1.031509804,0.464173205
1.06429947,0.518246326
1.074716609,0.574220708
1.06241253,0.631875447
1.058549914,0.690983006
1.088583033,0.751310113
1.041880283,0.812618685
1.037704206,0.874666766
1.097776864,0.93720948
1.078300211,1
1.056310172,1.06279052
1.038209815,1.125333234
1.044014321,1.187381315
1.007146924,1.248689887
1.047004487,1.309016994
1.000954446,1.368124553
1.093426077,1.425779292
1.010607608,1.481753674
1.0204484,1.535826795
1.098329579,1.587785252
1.034752785,1.63742399
1.057446257,1.684547106
1.071139106,1.728968627
1.067975638,1.770513243
1.078193724,1.809016994
1.030563288,1.844327926
1.09709552,1.87630668
1.030546365,1.904827052
1.077572928,1.929776486
1.000236264,1.951056516
1.062477995,1.968583161
1.042224685,1.982287251
1.01591919,1.992114701
1.087318064,1.998026728
1.008975272,2
1.016096849,1.998026728
1.062363326,1.992114701
1.043423917,1.982287251
1.035176401,1.968583161
1.089984645,1.951056516
1.07200331,1.929776486
1.068984812,1.904827052
1.059934621,1.87630668
1.052485414,1.844327926
1.005713692,1.809016994
1.006338891,1.770513243
1.086880137,1.728968627
1.0511601,1.684547106
1.03751527,1.63742399
1.03094613,1.587785252
1.072878812,1.535826795
1.082425044,1.481753674
1.041348935,1.425779292
1.001211616,1.368124553
1.053583519,1.309016994
1.009906018,1.248689887
1.016677094,1.187381315
1.058953026,1.125333234
1.011162002,1.06279052
1.063821752,1
1.053015263,0.93720948
1.02203315,0.874666766
1.087708175,0.812618685
1.05193253,0.751310113
1.071602732,0.690983006
1.081141449,0.631875447
1.096703748,0.574220708
1.07489016,0.518246326
1.044180472,0.464173205
1.013588069,0.412214748
1.051215848,0.36257601
1.026313531,0.315452894
1.065163751,0.271031373
1.08313372,0.229486757
1.07083773,0.190983006
1.022510492,0.155672074
1.065765525,0.12369332
1.063224527,0.095172948
1.026083581,0.070223514
1.094467151,0.048943484
1.082245357,0.031416839
1.070927338,0.017712749
1.040417835,0.007885299
1.02312626,0.001973272
1.023981768,0
1.018326724,0.001973272
1.022482727,0.007885299
1.010927995,0.017712749
1.074345292,0.031416839
1.081548955,0.048943484
1.033522528,0.070223514
1.029849984,0.095172948
1.005378805,0.12369332
1.053006236,0.155672074
1.049387014,0.190983006
1.04570567,0.229486757
1.077987624,0.271031373
1.021886791,0.315452894
1.031837584,0.36257601
1.052877711,0.412214748
1.024356967,0.464173205
1.085906133,0.518246326
1.037606757,0.574220708
1.040439565,0.631875447
1.088479285,0.690983006
1.032471118,0.751310113
1.044984245,0.812618685
1.04980861,0.874666766
1.084468221,0.93720948
1.012485559,1
1.070874426,1.06279052
1.007971843,1.125333234
1.037849471,1.187381315
1.027033241,1.248689887
1.002470665,1.309016994
1.052519412,1.368124553
1.031215215,1.425779292
1.010709733,1.481753674
1.05906808,1.535826795
1.071847285,1.587785252
1.081636993,1.63742399
1.076467626,1.684547106
1.004783184,1.728968627
1.008241095,1.770513243
1.055678249,1.809016994
1.083501195,1.844327926
1.012295487,1.87630668
1.008607419,1.904827052
1.071244468,1.929776486
1.04211427,1.951056516
1.09559307,1.968583161
1.024938863,1.982287251
1.063146198,1.992114701
1.05769909,1.998026728
1.050503919,2
1.05296545,1.998026728
1.058232602,1.992114701
1.007250251,1.982287251
1.006019071,1.968583161
1.047024559,1.951056516
1.052696084,1.929776486
1.026354095,1.904827052
1.089442094,1.87630668
1.034408103,1.844327926
1.040988233,1.809016994
1.093017988,1.770513243
1.071354611,1.728968627
1.035286872,1.684547106
1.018811163,1.63742399
1.091747019,1.587785252
1.039274207,1.535826795
1.057939261,1.481753674
1.00887876,1.425779292
1.016164504,1.368124553
1.050888699,1.309016994
1.012127846,1.248689887
1.090479538,1.187381315
1.067452051,1.125333234
1.032641148,1.06279052
1.071874119,1
1.093558967,0.93720948
1.056104156,0.874666766
1.093833612,0.812618685
1.064122924,0.751310113
1.013139927,0.690983006
1.099619262,0.631875447
1.042660095,0.574220708
1.021689147,0.518246326
1.019404366,0.464173205
1.059121883,0.412214748
1.014217923,0.36257601
1.074345387,0.315452894
1.031768125,0.271031373
1.058604011,0.229486757
1.024691189,0.190983006
1.010292296,0.155672074
1.051122518,0.12369332
1.000026928,0.095172948
1.006112872,0.070223514
1.090475336,0.048943484
1.045080664,0.031416839
1.088922215,0.017712749
1.05219712,0.007885299
1.098293799,0.001973272
1.089947296,0
1.061717309,0.001973272
1.070813668,0.007885299
1.020537543,0.017712749
1.086860712,0.031416839
1.05996057,0.048943484
1.050754192,0.070223514
1.016425905,0.095172948
1.075368576,0.12369332
1.074144713,0.155672074
1.070293404,0.190983006
1.095046382,0.229486757
1.066382692,0.271031373
1.02820015,0.315452894
1.055176977,0.36257601
1.040656497,0.412214748
1.030105116,0.464173205
1.084882998,0.518246326
1.019398424,0.574220708
1.032414711,0.631875447
1.085600995,0.690983006
1.051543596,0.751310113
1.050296966,0.812618685
1.060170212,0.874666766
1.059285886,0.93720948
1.022464168,1
1.001722623,1.06279052
1.093092497,1.125333234
1.027388821,1.187381315
1.014371237,1.248689887
1.006846087,1.309016994
1.051162996,1.368124553
1.004625287,1.425779292
1.047798301,1.481753674
1.065064948,1.535826795
1.089456563,1.587785252
1.087101431,1.63742399
1.005729867,1.684547106
1.065642517,1.728968627
1.014425972,1.770513243
1.01224632,1.809016994
1.034490178,1.844327926
1.036677045,1.87630668
1.053210508,1.904827052
1.074879413,1.929776486
1.098304947,1.951056516
1.034148478,1.968583161
1.062565696,1.982287251
1.096863039,1.992114701
1.043657379,1.998026728
1.035741245,2
1.080361582,1.998026728
1.010726876,1.992114701
1.000996487,1.982287251
1.095751793,1.968583161
1.085996271,1.951056516
1.034739142,1.929776486
1.062730746,1.904827052
1.000225121,1.87630668
1.039576626,1.844327926
1.035837018,1.809016994
1.05210322,1.770513243
1.091861596,1.728968627
1.075303651,1.684547106
1.082907676,1.63742399
1.049408759,1.587785252
1.001935759,1.535826795
1.036156699,1.481753674
1.077508238,1.425779292
1.084273164,1.368124553
1.007325623,1.309016994
1.075886365,1.248689887
1.080601742,1.187381315
1.017927063,1.125333234
1.02733853,1.06279052
1.067277498,1
1.03479744,0.93720948
1.039692884,0.874666766
1.000239617,0.812618685
1.033459453,0.751310113
1.01332318,0.690983006
1.056210117,0.631875447
1.002551081,0.574220708
1.046366139,0.518246326
1.082819682,0.464173205
1.009300263,0.412214748
1.017416903,0.36257601
1.071861959,0.315452894
1.077572828,0.271031373
1.003852467,0.229486757
1.080974638,0.190983006
1.097076155,0.155672074
1.027240732,0.12369332
1.078898875,0.095172948
1.082855768,0.070223514
1.018010339,0.048943484
1.063955031,0.031416839
1.045838045,0.017712749
1.068210032,0.007885299
1.033555419,0.001973272
1.093496239,0
1.005963051,0.001973272
1.038451371,0.007885299
1.035580603,0.017712749
1.031923262,0.031416839
1.064562265,0.048943484
1.051757048,0.070223514
1.002703965,0.095172948
1.041880453,0.12369332
1.091420677,0.155672074
1.047562994,0.190983006
1.020338793,0.229486757
1.0959058,0.271031373
1.036915382,0.315452894
1.012492295,0.36257601
1.041136877,0.412214748
1.075698006,0.464173205
1.080138411,0.518246326
1.096701455,0.574220708
1.061879623,0.631875447
1.078800782,0.690983006
1.083742652,0.751310113
1.023034181,0.812618685
1.063831241,0.874666766
1.051712886,0.93720948
1.071457982,1
1.078553329,1.06279052
1.052584943,1.125333234
1.074908054,1.187381315
1.032853244,1.248689887
1.099138474,1.309016994
1.072466109,1.368124553
1.075713454,1.425779292
1.069429122,1.481753674
1.060922161,1.535826795
1.021130072,1.587785252
1.061273818,1.63742399
1.01844917,1.684547106
1.065781515,1.728968627
1.010110071,1.770513243
1.05572562,1.809016994
1.096618447,1.844327926
1.086900613,1.87630668
1.025488871,1.904827052
1.028174557,1.929776486
1.003758642,1.951056516
1.051936696,1.968583161
1.004878295,1.982287251
1.02754103,1.992114701
1.004475529,1.998026728
1.046086358,2
1.063753779,1.998026728
1.006142201,1.992114701
1.025997177,1.982287251
1.046646997,1.968583161
1.001571715,1.951056516
1.055866344,1.929776486
1.043062793,1.904827052
1.06465805,1.87630668
1.028241982,1.844327926
1.030717175,1.809016994
1.04980364,1.770513243
1.084543567,1.728968627
1.044580238,1.684547106
1.077201151,1.63742399
1.019000683,1.587785252
1.057276285,1.535826795
1.032578548,1.481753674
1.097319806,1.425779292
1.038398466,1.368124553
1.007936579,1.309016994
1.059882138,1.248689887
1.084120642,1.187381315
1.053860674,1.125333234
1.069003828,1.06279052
1.037475207,1
1.089336797,0.93720948
1.026470796,0.874666766
1.032357956,0.812618685
1.08562193,0.751310113
1.014410002,0.690983006
1.079899,0.631875447
1.056135976,0.574220708
1.056872187,0.518246326
1.07480947,0.464173205
1.094598811,0.412214748
1.046106811,0.36257601
1.02408174,0.315452894
1.058125753,0.271031373
1.061865462,0.229486757
1.057798361,0.190983006
1.008345571,0.155672074
1.026364502,0.12369332
1.025016011,0.095172948
1.047224339,0.070223514
1.068741156,0.048943484
1.015357026,0.031416839
1.034961777,0.017712749
1.030722279,0.007885299
1.03301498,0.001973272
1.088559235,0
1.024051529,0.001973272
1.032027712,0.007885299
1.093811658,0.017712749
1.092079695,0.031416839
1.00404031,0.048943484
1.087245546,0.070223514
1.098734817,0.095172948
1.043290022,0.12369332
1.0471998,0.155672074
1.090526732,0.190983006
1.077931495,0.229486757
1.078227074,0.271031373
1.015971056,0.315452894
1.088750178,0.36257601
1.075603521,0.412214748
1.07721164,0.464173205
1.083996428,0.518246326
1.013193047,0.574220708
1.080102894,0.631875447
1.070527714,0.690983006
1.079892164,0.751310113
1.068542976,0.812618685
1.093600352,0.874666766
1.090329982,0.93720948
1.02347519,1
1.04090005,1.06279052
1.030632411,1.125333234
1.054635931,1.187381315
1.069333924,1.248689887
1.090437923,1.309016994
1.072995904,1.368124553
1.058173913,1.425779292
1.049332438,1.481753674
1.010906111,1.535826795
1.098055377,1.587785252
1.064414251,1.63742399
1.034176886,1.684547106
1.076504573,1.728968627
1.011617149,1.770513243
1.023102933,1.809016994
1.074963998,1.844327926
1.090545533,1.87630668
1.074059515,1.904827052
1.07899376,1.929776486
1.063567799,1.951056516
1.06820472,1.968583161
1.011471323,1.982287251
1.078303628,1.992114701
1.050841631,1.998026728
1.013495842,2
1.0960811,1.998026728
1.066485896,1.992114701
1.078161977,1.982287251
1.04425654,1.968583161
1.099572103,1.951056516
1.019302335,1.929776486
1.056513703,1.904827052
1.005455254,1.87630668
1.080917255,1.844327926
1.041172851,1.809016994
1.088489692,1.770513243
1.08417493,1.728968627
1.086438261,1.684547106
1.081842253,1.63742399
1.067789825,1.587785252
1.008687068,1.535826795
1.084884392,1.481753674
1.05528413,1.425779292
1.0248565,1.368124553
1.067527381,1.309016994
1.028901387,1.248689887
1.047742957,1.187381315
1.005433548,1.125333234
1.035531494,1.06279052
1.013471395,1
1.009674966,0.93720948
1.090508031,0.874666766
1.057825708,0.812618685
1.006475841,0.751310113
1.076537991,0.690983006
1.089153257,0.631875447
1.016513249,0.574220708
1.055696308,0.518246326
1.080402846,0.464173205
1.048070992,0.412214748
1.089843744,0.36257601
1.093254841,0.315452894
1.084911471,0.271031373
1.095921763,0.229486757
1.0178409,0.190983006
1.035914123,0.155672074
1.090663242,0.12369332
1.000813951,0.095172948
1.011375819,0.070223514
1.0591887,0.048943484
1.025844611,0.031416839
1.049294706,0.017712749
1.095323694,0.007885299
1.080572235,0.001973272
1.002791837,0
1.069689732,0.001973272
1.009791673,0.007885299
1.004062208,0.017712749
1.082007088,0.031416839
1.092205523,0.048943484
1.094769651,0.070223514
1.094044634,0.095172948
1.091403093,0.12369332
1.090482486,0.155672074
1.075835534,0.190983006
1.082568515,0.229486757
1.02245893,0.271031373
1.075724897,0.315452894
1.021293621,0.36257601
1.073663308,0.412214748
1.089076334,0.464173205
1.062768636,0.518246326
1.096886564,0.574220708
1.040339884,0.631875447
1.024316956,0.690983006
1.029236784,0.751310113
1.089168163,0.812618685
1.042373079,0.874666766
1.044818253,0.93720948
1.041659269,1
1.076457447,1.06279052
1.044200026,1.125333234
1.038326033,1.187381315
1.098054358,1.248689887
1.076169156,1.309016994
1.09696283,1.368124553
1.017922171,1.425779292
1.023555456,1.481753674
1.077964296,1.535826795
1.063439977,1.587785252
1.051332465,1.63742399
1.059819462,1.684547106
1.050128723,1.728968627
1.035536454,1.770513243
1.062117396,1.809016994
1.034420881,1.844327926
1.007430805,1.87630668
1.043684363,1.904827052
1.01503661,1.929776486
1.08524009,1.951056516
1.03341229,1.968583161
1.048706321,1.982287251
1.02639513,1.992114701
1.048990002,1.998026728
1.065839728,2
1.067584656,1.998026728
1.050023811,1.992114701
1.063421313,1.982287251
1.099910486,1.968583161
1.031162286,1.951056516
1.022324859,1.929776486
1.005675523,1.904827052
1.056883839,1.87630668
1.021640715,1.844327926
1.005616396,1.809016994
1.044693998,1.770513243
1.00630995,1.728968627
1.05807025,1.684547106
1.017133695,1.63742399
1.028608562,1.587785252
1.08712556,1.535826795
1.029266196,1.481753674
1.03939911,1.425779292
1.033104206,1.368124553
1.000744979,1.309016994
1.099654832,1.248689887
1.031554314,1.187381315
1.099896546,1.125333234
1.070076081,1.06279052
1.050109233,1
1.047948667,0.93720948
1.052387464,0.874666766
1.006631761,0.812618685
1.002539965,0.751310113
1.08249238,0.690983006
1.00809441,0.631875447
1.079585092,0.574220708
1.089055585,0.518246326
1.010150998,0.464173205
1.064468253,0.412214748
1.084649846,0.36257601
1.082729396,0.315452894
1.017001799,0.271031373
1.019228402,0.229486757
1.069753268,0.190983006
1.045643889,0.155672074
1.013647797,0.12369332
1.044304584,0.095172948
1.036755494,0.070223514
1.057797784,0.048943484
1.026337522,0.031416839
1.065778683,0.017712749
1.079146182,0.007885299
1.042060694,0.001973272
1.061010213,0
1.056541467,0.001973272
1.069366884,0.007885299
1.038132003,0.017712749
1.092590443,0.031416839
1.099759363,0.048943484
1.035031546,0.070223514
1.051462263,0.095172948
1.034094073,0.12369332
1.01971021,0.155672074
1.076779529,0.190983006
1.080937996,0.229486757
1.013163476,0.271031373
1.075051366,0.315452894
1.038721269,0.36257601
1.06208626,0.412214748
1.067219321,0.464173205
1.081123349,0.518246326
1.021948568,0.574220708
1.033317308,0.631875447
1.040464958,0.690983006
1.053513779,0.751310113
1.031592232,0.812618685
1.000670794,0.874666766
1.083502906,0.93720948
1.044863629,1
1.068551229,1.06279052
1.0268967,1.125333234
1.045920708,1.187381315
1.07220933,1.248689887
1.041465143,1.309016994
1.02344526,1.368124553
1.054117755,1.425779292
1.046302434,1.481753674
1.054280183,1.535826795
1.034257152,1.587785252
1.026302108,1.63742399
1.090789539,1.684547106
1.046149552,1.728968627
1.006966816,1.770513243
1.029682271,1.809016994
1.093390077,1.844327926
1.04861965,1.87630668
1.007871287,1.904827052
1.088361442,1.929776486
1.034380106,1.951056516
1.081784914,1.968583161
1.042931363,1.982287251
1.010997663,1.992114701
1.037718944,1.998026728
1.076300665,2
1.094695282,1.998026728
1.087346594,1.992114701
1.094902061,1.982287251
1.001793926,1.968583161
1.042971768,1.951056516
1.052243076,1.929776486
1.093776167,1.904827052
1.090470576,1.87630668
1.018581411,1.844327926
1.017105822,1.809016994
1.01223583,1.770513243
1.024944491,1.728968627
1.006746154,1.684547106
1.001206397,1.63742399
1.008363144,1.587785252
1.036063863,1.535826795
1.01351804,1.481753674
1.033488376,1.425779292
1.082542906,1.368124553
1.022627775,1.309016994
1.012836956,1.248689887
1.092678821,1.187381315
1.014623053,1.125333234
1.064794134,1.06279052
1.036758643,1
1.001790453,0.93720948
1.016826105,0.874666766
1.062055907,0.812618685
1.036190537,0.751310113
1.071079025,0.690983006
1.077659798,0.631875447
1.015870821,0.574220708
1.005560434,0.518246326
1.072590061,0.464173205
1.038248963,0.412214748
1.001538909,0.36257601
1.007682981,0.315452894
1.030946507,0.271031373
1.091880866,0.229486757
1.015600673,0.190983006
1.079352063,0.155672074
1.067339191,0.12369332
1.073740085,0.095172948
1.071813601,0.070223514
1.094741701,0.048943484
1.062578265,0.031416839
1.086560317,0.017712749
1.029554894,0.007885299
1.025022998,0.001973272
1.018151183,0
1.020689684,0.001973272
1.016459472,0.007885299
1.098523877,0.017712749
1.007947715,0.031416839
1.097614306,0.048943484
1.019634329,0.070223514
1.04612166,0.095172948
1.023089008,0.12369332
1.060499736,0.155672074
1.054566995,0.190983006
1.023461536,0.229486757
1.091233241,0.271031373
1.025441167,0.315452894
1.059269975,0.36257601
1.073502128,0.412214748
1.038465933,0.464173205
1.027031666,0.518246326
1.018079899,0.574220708
1.031900615,0.631875447
1.02061629,0.690983006
1.048584924,0.751310113
1.012623701,0.812618685
1.083820888,0.874666766
1.050425364,0.93720948
1.094901079,1
1.035615202,1.06279052
1.09533721,1.125333234
1.004585312,1.187381315
1.031749906,1.248689887
1.037626971,1.309016994
1.060077598,1.368124553
1.069313565,1.425779292
1.04931416,1.481753674
1.061153377,1.535826795
1.074439028,1.587785252
1.063751474,1.63742399
1.015245735,1.684547106
1.066140677,1.728968627
1.0010739,1.770513243
1.000660164,1.809016994
1.024339854,1.844327926
1.002769131,1.87630668
1.002821127,1.904827052
1.039739527,1.929776486
1.037283482,1.951056516
1.024464214,1.968583161
1.078295352,1.982287251
1.08049435,1.992114701
1.041513856,1.998026728
1.061956735,2
1.010098435,1.998026728
1.083829623,1.992114701
1.090459703,1.982287251
1.065907441,1.968583161
1.058431939,1.951056516
1.035947008,1.929776486
1.090611389,1.904827052
1.052097607,1.87630668
1.062222526,1.844327926
1.01298242,1.809016994
1.071761728,1.770513243
1.024353489,1.728968627
1.079781618,1.684547106
1.09732024,1.63742399
1.08808119,1.587785252
1.060034479,1.535826795
1.082082231,1.481753674
1.004152056,1.425779292
1.063127977,1.368124553
1.06483902,1.309016994
1.014670941,1.248689887
1.086513621,1.187381315
1.024881155,1.125333234
1.093996115,1.06279052
1.03531741,1
1.031833631,0.93720948
1.065417196,0.874666766
1.086228632,0.812618685
1.053155444,0.751310113
1.060510015,0.690983006
1.080163033,0.631875447
1.007366518,0.574220708
1.014759481,0.518246326
1.08819808,0.464173205
1.080854894,0.412214748
1.099363946,0.36257601
1.06092946,0.315452894
1.046945171,0.271031373
1.006629377,0.229486757
1.086068692,0.190983006
1.047599555,0.155672074
1.048833551,0.12369332
1.092776972,0.095172948
1.003056178,0.070223514
1.063675316,0.048943484
1.027169697,0.031416839
1.047783445,0.017712749
1.006521808,0.007885299
1.020448329,0.001973272
1.075602615,0
1.060258379,0.001973272
1.034676878,0.007885299
